date,home_team,away_team,home_score,away_score,neutral_site,season,margin
2024-12-28,UNC Greensboro,Virginia-Lynchburg,105.0,50.0,False,2025,55.0
2024-12-28,UNCW,Spartanburg Meth.,99.0,47.0,False,2025,52.0
2024-12-28,UTEP,Northern N.M.,79.0,60.0,False,2025,19.0
2024-12-28,Utah Valley,Bethesda (CA),119.0,59.0,False,2025,60.0
2024-12-28,McNeese,New Orleans,86.0,61.0,False,2025,25.0
2024-12-28,Sam Houston,Dallas,111.0,65.0,False,2025,46.0
2024-12-28,Maryland,UMES,81.0,66.0,False,2025,15.0
2024-12-28,George Mason,Mount St. Mary's,64.0,56.0,False,2025,8.0
2024-12-28,Hampton,Howard,83.0,67.0,False,2025,16.0
2024-12-28,LMU (CA),San Francisco,55.0,70.0,True,2025,-15.0
2024-12-28,Abilene Christian,Texas A&M,54.0,92.0,True,2025,-38.0
2024-12-28,Alabama A&M,Georgia Tech,49.0,92.0,True,2025,-43.0
2024-12-28,Boise St.,San Jose St.,73.0,71.0,True,2025,2.0
2024-12-28,Boston College,Fairleigh Dickinson,78.0,70.0,False,2025,8.0
2024-12-28,Bucknell,Syracuse,63.0,75.0,True,2025,-12.0
2024-12-28,Cal St. Fullerton,Nobel,93.0,60.0,False,2025,33.0
2024-12-28,California Baptist,Jackson St.,79.0,73.0,False,2025,6.0
2024-12-28,Charleston So.,Columbia Int'l,95.0,89.0,False,2025,6.0
2024-12-28,Colorado St.,New Mexico,68.0,76.0,False,2025,-8.0
2024-12-28,Columbia,Fairfield,85.0,72.0,False,2025,13.0
2024-12-28,Coppin St.,Georgetown,53.0,83.0,True,2025,-30.0
2024-12-28,CSUN,La Sierra,87.0,52.0,False,2025,35.0
2024-12-28,DePaul,Loyola Maryland,84.0,65.0,False,2025,19.0
2024-12-28,Grand Canyon,San Diego,68.0,55.0,True,2025,13.0
2024-12-28,Davidson,Eastern Mich.,86.0,64.0,False,2025,22.0
2024-12-28,Gonzaga,UCLA,62.0,65.0,True,2025,-3.0
2024-12-28,Georgia St.,Mercer,68.0,71.0,False,2025,-3.0
2024-12-28,FGCU,Richmond,75.0,57.0,True,2025,18.0
2024-12-28,Fresno St.,UNLV,77.0,87.0,True,2025,-10.0
2024-12-28,Eastern Ky.,Louisville,76.0,78.0,True,2025,-2.0
2024-12-28,Eastern Ill.,Blackburn,99.0,55.0,False,2025,44.0
2024-12-28,Delaware St.,Saint Joseph's,58.0,76.0,True,2025,-18.0
2024-12-28,Delaware,St. John's (NY),76.0,97.0,True,2025,-21.0
2024-12-28,Elon,Marshall,73.0,59.0,False,2025,14.0
2024-12-29,Navy,William & Mary,76.0,82.0,True,2025,-6.0
2024-12-29,Michigan,Western Ky.,112.0,64.0,False,2025,48.0
2024-12-29,NJIT,Washington,53.0,90.0,True,2025,-37.0
2024-12-29,Minnesota,Morgan St.,90.0,68.0,False,2025,22.0
2024-12-29,Longwood,SMU,82.0,98.0,True,2025,-16.0
2024-12-29,Wichita St.,Friends,87.0,72.0,False,2025,15.0
2024-12-29,Lehigh,Neumann,87.0,67.0,False,2025,20.0
2024-12-29,Le Moyne,Niagara,69.0,88.0,True,2025,-19.0
2024-12-29,Lafayette,Stonehill,65.0,70.0,False,2025,-5.0
2024-12-29,Kent St.,Heidelberg,84.0,80.0,False,2025,4.0
2024-12-29,North Dakota,Waldorf,97.0,57.0,False,2025,40.0
2024-12-29,Lipscomb,Asbury,112.0,54.0,False,2025,58.0
2024-12-29,Northeastern,Northwestern,60.0,85.0,True,2025,-25.0
2024-12-29,Texas St.,UT Arlington,72.0,80.0,False,2025,-8.0
2024-12-29,Northwestern St.,Texas,53.0,77.0,True,2025,-24.0
2024-12-29,Oklahoma,Prairie View,89.0,67.0,False,2025,22.0
2024-12-29,Oregon,Weber St.,89.0,49.0,False,2025,40.0
2024-12-29,Penn,Penn St.,66.0,86.0,True,2025,-20.0
2024-12-29,Purdue,Toledo,83.0,64.0,False,2025,19.0
2024-12-29,Sacred Heart,Manhattanville,100.0,60.0,False,2025,40.0
2024-12-29,Southeast Mo. St.,Westminster (MO),88.0,39.0,False,2025,49.0
2024-12-29,Southern Ill.,UNI,67.0,78.0,True,2025,-11.0
2024-12-29,St. Thomas (MN),UC Riverside,79.0,81.0,True,2025,-2.0
2024-12-29,Stony Brook,UAlbany,70.0,77.0,True,2025,-7.0
2024-12-29,Tennessee Tech,Milligan,95.0,75.0,False,2025,20.0
2024-12-29,UIW,Texas Lutheran,99.0,48.0,False,2025,51.0
2024-12-29,Kennesaw St.,Brewton-Parker,112.0,77.0,False,2025,35.0
2024-12-29,Northern Ky.,Robert Morris,93.0,97.0,True,2025,-4.0
2024-12-29,James Madison,Midway,96.0,64.0,False,2025,32.0
2024-12-29,LSU,Mississippi Val.,110.0,45.0,False,2025,65.0
2024-12-29,Indiana,Winthrop,77.0,68.0,False,2025,9.0
2024-12-29,Indiana St.,Ohio St.,83.0,103.0,True,2025,-20.0
2024-12-29,A&M-Corpus Christi,Schreiner,103.0,44.0,False,2025,59.0
2024-12-29,Alabama,South Dakota St.,105.0,82.0,False,2025,23.0
2024-12-29,American,UMBC,93.0,96.0,False,2025,-3.0
2024-12-29,Austin Peay,Brescia,93.0,46.0,False,2025,47.0
2024-12-29,Belmont,Drake,46.0,65.0,True,2025,-19.0
2024-12-29,Binghamton,Marist,51.0,69.0,True,2025,-18.0
2024-12-29,Boston U.,Maine,59.0,56.0,True,2025,3.0
2024-12-29,Bradley,Valparaiso,81.0,75.0,False,2025,6.0
2024-12-29,Buffalo,Temple,71.0,91.0,True,2025,-20.0
2024-12-29,Campbell,North Carolina,81.0,97.0,True,2025,-16.0
2024-12-29,Central Ark.,Southwestern Christ.,87.0,69.0,False,2025,18.0
2024-12-29,Central Conn. St.,JWU (Providence),100.0,51.0,False,2025,49.0
2024-12-29,Chicago St.,Illinois,64.0,117.0,True,2025,-53.0
2024-12-29,Army West Point,UTSA,78.0,75.0,False,2025,3.0
2024-12-29,Coastal Carolina,Warner,75.0,53.0,False,2025,22.0
2024-12-29,Cleveland St.,Wright St.,78.0,64.0,False,2025,14.0
2024-12-29,Illinois St.,UIC,67.0,73.0,False,2025,-6.0
2024-12-29,IU Indy,Milwaukee,81.0,88.0,True,2025,-7.0
2024-12-29,Hofstra,Quinnipiac,69.0,75.0,True,2025,-6.0
2024-12-29,High Point,Norfolk St.,74.0,77.0,False,2025,-3.0
2024-12-29,Harvard,Iona,67.0,61.0,True,2025,6.0
2024-12-29,Holy Cross,Regis (MA),82.0,46.0,False,2025,36.0
2024-12-29,Georgia,South Carolina St.,79.0,72.0,False,2025,7.0
2024-12-29,Florida A&M,Tarleton St.,60.0,70.0,True,2025,-10.0
2024-12-29,Florida,Stetson,85.0,45.0,False,2025,40.0
2024-12-29,Evansville,Missouri St.,57.0,40.0,False,2025,17.0
2024-12-29,Detroit Mercy,Youngstown St.,64.0,73.0,True,2025,-9.0
2024-12-29,Green Bay,Purdue Fort Wayne,67.0,83.0,False,2025,-16.0
2024-12-30,Michigan St.,Western Mich.,80.0,62.0,False,2025,18.0
2024-12-30,Oral Roberts,Tex. A&M-Texarkana,92.0,54.0,False,2025,38.0
2024-12-30,NIU,East-West U.,117.0,50.0,False,2025,67.0
2024-12-30,Nebraska,Southern U.,77.0,43.0,False,2025,34.0
2024-12-30,New Orleans,Vanderbilt,56.0,100.0,True,2025,-44.0
2024-12-30,Nicholls,Seattle U,71.0,69.0,True,2025,2.0
2024-12-30,Northern Ariz.,Benedictine Mesa,110.0,74.0,False,2025,36.0
2024-12-30,Ohio,Muskingum,103.0,52.0,False,2025,51.0
2024-12-30,Oregon St.,Portland,89.0,79.0,False,2025,10.0
2024-12-30,UMass Lowell,Emerson,101.0,39.0,False,2025,62.0
2024-12-30,Presbyterian,South Carolina,59.0,69.0,True,2025,-10.0
2024-12-30,Sacramento St.,Bethesda (CA),78.0,38.0,False,2025,40.0
2024-12-30,San Francisco,Santa Clara,97.0,94.0,False,2025,3.0
2024-12-30,South Alabama,Mobile,106.0,41.0,False,2025,65.0
2024-12-30,Southern Miss.,William Carey,80.0,70.0,False,2025,10.0
2024-12-30,UNC Asheville,Columbia Int'l,95.0,53.0,False,2025,42.0
2024-12-30,UTRGV,Dallas Christian,88.0,44.0,False,2025,44.0
2024-12-30,Vermont,Elms,121.0,37.0,False,2025,84.0
2024-12-30,Miami (OH),Defiance,141.0,58.0,False,2025,83.0
2024-12-30,Pacific,San Diego,65.0,75.0,True,2025,-10.0
2024-12-30,McNeese,Southeastern La.,79.0,51.0,False,2025,28.0
2024-12-30,FIU,Utah Tech,80.0,66.0,False,2025,14.0
2024-12-30,LMU (CA),Washington St.,59.0,73.0,True,2025,-14.0
2024-12-30,Akron,Princeton,75.0,76.0,True,2025,-1.0
2024-12-30,Alabama St.,Missouri,65.0,82.0,True,2025,-17.0
2024-12-30,Lamar University,TAMU-San Antonio,82.0,65.0,False,2025,17.0
2024-12-30,Arkansas,Oakland,92.0,62.0,False,2025,30.0
2024-12-30,Auburn,Monmouth,87.0,58.0,False,2025,29.0
2024-12-30,Bethune-Cookman,Mississippi St.,73.0,87.0,True,2025,-14.0
2024-12-30,Bryant,Grand Canyon,66.0,112.0,True,2025,-46.0
2024-12-30,California Baptist,UC Irvine,63.0,71.0,False,2025,-8.0
2024-12-30,Central Mich.,Cleary,85.0,39.0,False,2025,46.0
2024-12-30,Cincinnati,Kansas St.,67.0,70.0,True,2025,-3.0
2024-12-30,Arizona,TCU,90.0,81.0,False,2025,9.0
2024-12-30,Columbia,Rutgers,64.0,91.0,True,2025,-27.0
2024-12-30,Cornell,Siena,77.0,83.0,False,2025,-6.0
2024-12-30,Eastern Wash.,Eastern Ore.,89.0,63.0,False,2025,26.0
2024-12-30,Gonzaga,Pepperdine,89.0,82.0,True,2025,7.0
2024-12-30,Grambling,Biblical Stud. (TX),100.0,55.0,False,2025,45.0
2024-12-30,Houston,Oklahoma St.,60.0,47.0,True,2025,13.0
2024-12-30,Iowa,New Hampshire,112.0,70.0,False,2025,42.0
2024-12-30,Jacksonville St.,Fort Valley St.,111.0,70.0,False,2025,41.0
2024-12-30,Colorado,Iowa St.,69.0,79.0,False,2025,-10.0
2024-12-31,Kansas,West Virginia,61.0,62.0,False,2025,-1.0
2024-12-31,Marquette,Providence,78.0,50.0,True,2025,28.0
2024-12-31,Massachusetts,Saint Joseph's,72.0,81.0,True,2025,-9.0
2024-12-31,Morehead St.,Southern Ind.,70.0,68.0,True,2025,2.0
2024-12-31,N.C. Central,St. Andrews,121.0,61.0,False,2025,60.0
2024-12-31,NC State,Virginia,67.0,70.0,True,2025,-3.0
2024-12-31,Nevada,Utah St.,64.0,69.0,False,2025,-5.0
2024-12-31,Seton Hall,Xavier,72.0,94.0,True,2025,-22.0
2024-12-31,North Texas,UAB,78.0,75.0,False,2025,3.0
2024-12-31,Portland St.,Walla Walla,96.0,39.0,False,2025,57.0
2024-12-31,St. Bonaventure,VCU,77.0,75.0,False,2025,2.0
2024-12-31,Syracuse,Wake Forest,71.0,81.0,False,2025,-10.0
2024-12-31,Texas Tech,UCF,83.0,87.0,False,2025,-4.0
2024-12-31,Georgia Tech,Notre Dame,86.0,75.0,False,2025,11.0
2024-12-31,Norfolk St.,Tennessee,52.0,67.0,True,2025,-15.0
2024-12-31,George Washington,Richmond,61.0,66.0,True,2025,-5.0
2024-12-31,Brown,Kentucky,54.0,88.0,True,2025,-34.0
2024-12-31,Fordham,Saint Louis,63.0,88.0,False,2025,-25.0
2024-12-31,Fresno St.,New Mexico,89.0,103.0,False,2025,-14.0
2024-12-31,Abilene Christian,SFA,57.0,62.0,False,2025,-5.0
2024-12-31,Air Force,UNLV,58.0,77.0,False,2025,-19.0
2024-12-31,Arizona St.,BYU,56.0,76.0,True,2025,-20.0
2024-12-31,Baylor,Utah,81.0,56.0,False,2025,25.0
2024-12-31,Boise St.,Wyoming,67.0,58.0,True,2025,9.0
2024-12-31,Charlotte,Tulane,68.0,83.0,False,2025,-15.0
2024-12-31,Ball St.,Anderson (IN),89.0,76.0,False,2025,13.0
2024-12-31,East Carolina,South Fla.,69.0,75.0,True,2025,-6.0
2024-12-31,Creighton,St. John's (NY),57.0,56.0,False,2025,1.0
2024-12-31,Davidson,George Mason,57.0,69.0,True,2025,-12.0
2024-12-31,Dayton,La Salle,84.0,70.0,False,2025,14.0
2024-12-31,Duke,Virginia Tech,88.0,65.0,False,2025,23.0
2024-12-31,Duquesne,Rhode Island,67.0,55.0,False,2025,12.0
2024-12-31,Colorado St.,San Jose St.,72.0,50.0,True,2025,22.0
2025-01-01,Furman,Western Caro.,90.0,61.0,True,2025,29.0
2025-01-01,Howard,Yale,65.0,93.0,True,2025,-28.0
2025-01-01,IU Indy,Youngstown St.,61.0,77.0,False,2025,-16.0
2025-01-01,Louisville,North Carolina,83.0,70.0,False,2025,13.0
2025-01-01,UNC Greensboro,Wofford,68.0,66.0,True,2025,2.0
2025-01-01,Northern Ky.,Purdue Fort Wayne,69.0,68.0,False,2025,1.0
2025-01-01,Samford,The Citadel,86.0,56.0,False,2025,30.0
2025-01-01,Evansville,Southern Ill.,68.0,53.0,True,2025,15.0
2025-01-01,Missouri St.,Valparaiso,72.0,73.0,False,2025,-1.0
2025-01-01,ETSU,VMI,84.0,69.0,False,2025,15.0
2025-01-01,Rice,Tulsa,70.0,64.0,True,2025,6.0
2025-01-01,DePaul,UConn,68.0,81.0,False,2025,-13.0
2025-01-01,Dartmouth,Colby-Sawyer,108.0,55.0,False,2025,53.0
2025-01-01,Clemson,Stanford,85.0,71.0,False,2025,14.0
2025-01-01,Chattanooga,Mercer,94.0,99.0,True,2025,-5.0
2025-01-01,California,Pittsburgh,74.0,86.0,True,2025,-12.0
2025-01-01,Butler,Villanova,65.0,73.0,False,2025,-8.0
2025-01-01,Bradley,Indiana St.,90.0,89.0,True,2025,1.0
2025-01-01,Boston College,Miami (FL),78.0,68.0,False,2025,10.0
2025-01-01,Belmont,UNI,70.0,76.0,True,2025,-6.0
2025-01-01,Drake,UIC,70.0,74.0,True,2025,-4.0
2025-01-02,Marshall,Texas St.,77.0,71.0,False,2025,6.0
2025-01-02,Louisiana Tech,UTEP,60.0,70.0,True,2025,-10.0
2025-01-02,Longwood,Presbyterian,60.0,68.0,True,2025,-8.0
2025-01-02,Long Beach St.,UC Riverside,60.0,76.0,False,2025,-16.0
2025-01-02,Little Rock,UT Martin,57.0,56.0,True,2025,1.0
2025-01-02,Liberty,Western Ky.,70.0,71.0,False,2025,-1.0
2025-01-02,Jacksonville,Lipscomb,65.0,70.0,False,2025,-5.0
2025-01-02,Kansas City,South Dakota,68.0,54.0,False,2025,14.0
2025-01-02,James Madison,Southern Miss.,83.0,72.0,False,2025,11.0
2025-01-02,Maryland,Washington,69.0,75.0,True,2025,-6.0
2025-01-02,Indiana,Rutgers,84.0,74.0,False,2025,10.0
2025-01-02,Illinois St.,Murray St.,74.0,68.0,True,2025,6.0
2025-01-02,Illinois,Oregon,109.0,77.0,True,2025,32.0
2025-01-02,LMU (CA),Oregon St.,82.0,61.0,False,2025,21.0
2025-01-02,Milwaukee,Oakland,49.0,65.0,True,2025,-16.0
2025-01-02,USC Upstate,Winthrop,76.0,95.0,True,2025,-19.0
2025-01-02,Monmouth,Stony Brook,78.0,56.0,False,2025,22.0
2025-01-02,Idaho St.,Northern Ariz.,72.0,67.0,True,2025,5.0
2025-01-02,Towson,UNCW,65.0,61.0,True,2025,4.0
2025-01-02,Southern Ind.,Tennessee Tech,64.0,68.0,True,2025,-4.0
2025-01-02,Southeast Mo. St.,Tennessee St.,67.0,65.0,True,2025,2.0
2025-01-02,San Diego,Santa Clara,80.0,81.0,False,2025,-1.0
2025-01-02,SIUE,Western Ill.,77.0,66.0,False,2025,11.0
2025-01-02,Minnesota,Purdue,61.0,81.0,False,2025,-20.0
2025-01-02,Queens (NC),Stetson,96.0,87.0,False,2025,9.0
2025-01-02,Pacific,San Francisco,81.0,89.0,False,2025,-8.0
2025-01-02,Northwestern,Penn St.,80.0,84.0,True,2025,-4.0
2025-01-02,Northern Colo.,Weber St.,89.0,72.0,False,2025,17.0
2025-01-02,North Dakota St.,St. Thomas (MN),85.0,89.0,False,2025,-4.0
2025-01-02,North Dakota,Omaha,85.0,95.0,False,2025,-10.0
2025-01-02,New Mexico St.,Sam Houston,75.0,71.0,False,2025,4.0
2025-01-02,Pepperdine,Saint Mary's (CA),41.0,71.0,True,2025,-30.0
2025-01-02,Idaho,Montana St.,69.0,64.0,False,2025,5.0
2025-01-02,Campbell,Drexel,57.0,54.0,False,2025,3.0
2025-01-02,Hofstra,William & Mary,56.0,74.0,False,2025,-18.0
2025-01-02,Holy Cross,Loyola Maryland,74.0,72.0,False,2025,2.0
2025-01-02,American,Navy,58.0,81.0,True,2025,-23.0
2025-01-02,App State,Troy,61.0,69.0,False,2025,-8.0
2025-01-02,Arkansas St.,Old Dominion,78.0,59.0,True,2025,19.0
2025-01-02,Army West Point,Colgate,59.0,71.0,True,2025,-12.0
2025-01-02,Austin Peay,North Florida,97.0,89.0,True,2025,8.0
2025-01-02,Bellarmine,North Ala.,66.0,82.0,True,2025,-16.0
2025-01-02,Boston U.,Lafayette,46.0,60.0,True,2025,-14.0
2025-01-02,Bucknell,Lehigh,64.0,66.0,True,2025,-2.0
2025-01-02,CSU Bakersfield,UC Davis,75.0,64.0,False,2025,11.0
2025-01-02,CSUN,Cal St. Fullerton,95.0,65.0,True,2025,30.0
2025-01-02,Cal Poly,UC Irvine,89.0,98.0,False,2025,-9.0
2025-01-02,Charleston So.,Gardner-Webb,72.0,63.0,False,2025,9.0
2025-01-02,Coastal Carolina,Louisiana,68.0,71.0,False,2025,-3.0
2025-01-02,Col. of Charleston,Hampton,94.0,67.0,False,2025,27.0
2025-01-02,Central Ark.,Eastern Ky.,83.0,89.0,False,2025,-6.0
2025-01-02,Denver,South Dakota St.,70.0,91.0,True,2025,-21.0
2025-01-02,High Point,Radford,76.0,58.0,False,2025,18.0
2025-01-02,Hawaii,UC Santa Barbara,61.0,64.0,False,2025,-3.0
2025-01-02,Green Bay,Wright St.,51.0,74.0,True,2025,-23.0
2025-01-02,Gonzaga,Portland,81.0,50.0,False,2025,31.0
2025-01-02,Delaware,Northeastern,77.0,80.0,True,2025,-3.0
2025-01-02,Ga. Southern,ULM,90.0,82.0,False,2025,8.0
2025-01-02,Fla. Atlantic,Memphis,62.0,90.0,False,2025,-28.0
2025-01-02,Georgia St.,South Alabama,51.0,77.0,False,2025,-26.0
2025-01-02,FGCU,West Ga.,79.0,68.0,True,2025,11.0
2025-01-02,Elon,N.C. A&T,75.0,67.0,True,2025,8.0
2025-01-02,Eastern Wash.,Montana,81.0,92.0,False,2025,-11.0
2025-01-02,Eastern Ill.,Lindenwood,78.0,74.0,False,2025,4.0
2025-01-02,Detroit Mercy,Robert Morris,78.0,76.0,False,2025,2.0
2025-01-02,FIU,Middle Tenn.,69.0,73.0,False,2025,-4.0
2025-01-03,Mercyhurst,Stonehill,76.0,69.0,False,2025,7.0
2025-01-03,Temple,Wichita St.,91.0,85.0,False,2025,6.0
2025-01-03,Saint Joseph's,Saint Louis,57.0,73.0,True,2025,-16.0
2025-01-03,Quinnipiac,Saint Peter's,59.0,46.0,True,2025,13.0
2025-01-03,Nevada,New Mexico,81.0,82.0,True,2025,-1.0
2025-01-03,Michigan St.,Ohio St.,69.0,62.0,True,2025,7.0
2025-01-03,Manhattan,Siena,95.0,103.0,True,2025,-8.0
2025-01-03,LIU,Le Moyne,78.0,62.0,False,2025,16.0
2025-01-03,Iona,Marist,65.0,70.0,False,2025,-5.0
2025-01-03,Georgetown,Xavier,69.0,63.0,False,2025,6.0
2025-01-03,Fairfield,Merrimack,54.0,67.0,True,2025,-13.0
2025-01-03,Creighton,Marquette,71.0,79.0,True,2025,-8.0
2025-01-03,Chicago St.,Wagner,64.0,52.0,True,2025,12.0
2025-01-03,Central Conn. St.,Saint Francis (PA),74.0,59.0,True,2025,15.0
2025-01-03,Akron,Bowling Green,71.0,68.0,True,2025,3.0
2025-01-03,Iowa,Wisconsin,85.0,116.0,True,2025,-31.0
2025-01-04,New Orleans,UTRGV,64.0,76.0,False,2025,-12.0
2025-01-04,Marshall,Troy,57.0,58.0,False,2025,-1.0
2025-01-04,Massachusetts,Richmond,64.0,72.0,False,2025,-8.0
2025-01-04,McNeese,Tex. A&M-Commerce,75.0,56.0,True,2025,19.0
2025-01-04,Mercer,VMI,70.0,67.0,True,2025,3.0
2025-01-04,Miami (FL),Virginia Tech,85.0,86.0,True,2025,-1.0
2025-01-04,Michigan,Southern California,85.0,74.0,True,2025,11.0
2025-01-04,NC State,Wake Forest,59.0,77.0,True,2025,-18.0
2025-01-04,Morehead St.,Tennessee Tech,55.0,74.0,True,2025,-19.0
2025-01-04,Morgan St.,South Carolina St.,72.0,86.0,False,2025,-14.0
2025-01-04,Loyola Chicago,VCU,65.0,84.0,False,2025,-19.0
2025-01-04,NJIT,Medgar Evers,107.0,51.0,False,2025,56.0
2025-01-04,Nebraska,UCLA,66.0,58.0,False,2025,8.0
2025-01-04,New Hampshire,Vermont,40.0,60.0,False,2025,-20.0
2025-01-04,Mississippi St.,South Carolina,85.0,50.0,False,2025,35.0
2025-01-04,Louisville,Virginia,70.0,50.0,True,2025,20.0
2025-01-04,Lindenwood,SIUE,47.0,58.0,True,2025,-11.0
2025-01-04,Little Rock,Tennessee St.,86.0,95.0,True,2025,-9.0
2025-01-04,Lipscomb,North Florida,96.0,64.0,True,2025,32.0
2025-01-04,Liberty,Middle Tenn.,73.0,63.0,False,2025,10.0
2025-01-04,Grand Canyon,Southern Utah,82.0,71.0,False,2025,11.0
2025-01-04,LSU,Vanderbilt,72.0,80.0,False,2025,-8.0
2025-01-04,Kansas St.,TCU,62.0,63.0,True,2025,-1.0
2025-01-04,Kansas City,Oral Roberts,90.0,67.0,False,2025,23.0
2025-01-04,Jacksonville St.,Kennesaw St.,71.0,83.0,True,2025,-12.0
2025-01-04,Idaho St.,Northern Colo.,92.0,93.0,True,2025,-1.0
2025-01-04,Idaho,Montana,71.0,73.0,False,2025,-2.0
2025-01-04,Houston Christian,Lamar University,61.0,63.0,True,2025,-2.0
2025-01-04,Hofstra,Northeastern,55.0,37.0,True,2025,18.0
2025-01-04,High Point,UNC Asheville,99.0,103.0,True,2025,-4.0
2025-01-04,Green Bay,Northern Ky.,60.0,78.0,True,2025,-18.0
2025-01-04,Louisiana Tech,New Mexico St.,48.0,78.0,True,2025,-30.0
2025-01-04,Nicholls,Northwestern St.,66.0,68.0,True,2025,-2.0
2025-01-04,Stetson,West Ga.,78.0,62.0,True,2025,16.0
2025-01-04,North Carolina,Notre Dame,74.0,73.0,True,2025,1.0
2025-01-04,San Jose St.,UNLV,73.0,79.0,True,2025,-6.0
2025-01-04,Southeast Mo. St.,UT Martin,63.0,66.0,True,2025,-3.0
2025-01-04,Southern U.,Texas Southern,67.0,58.0,True,2025,9.0
2025-01-04,Stony Brook,William & Mary,76.0,83.0,False,2025,-7.0
2025-01-04,Tarleton St.,UT Arlington,77.0,74.0,False,2025,3.0
2025-01-04,Texas,Texas A&M,60.0,80.0,True,2025,-20.0
2025-01-04,San Francisco,Washington St.,82.0,91.0,True,2025,-9.0
2025-01-04,Texas Tech,Utah,93.0,65.0,True,2025,28.0
2025-01-04,Tulane,UTSA,92.0,63.0,False,2025,29.0
2025-01-04,Tulsa,UAB,51.0,83.0,True,2025,-32.0
2025-01-04,UAlbany,UMass Lowell,69.0,73.0,False,2025,-4.0
2025-01-04,UC Irvine,UC Riverside,81.0,57.0,False,2025,24.0
2025-01-04,UNI,Valparaiso,73.0,80.0,True,2025,-7.0
2025-01-04,Grambling,Prairie View,55.0,73.0,True,2025,-18.0
2025-01-04,Toledo,Western Mich.,76.0,70.0,True,2025,6.0
2025-01-04,Norfolk St.,UMES,81.0,59.0,False,2025,22.0
2025-01-04,Samford,Western Caro.,88.0,69.0,True,2025,19.0
2025-01-04,SFA,UIW,49.0,55.0,False,2025,-6.0
2025-01-04,North Dakota,St. Thomas (MN),80.0,88.0,False,2025,-8.0
2025-01-04,North Dakota St.,Omaha,80.0,85.0,False,2025,-5.0
2025-01-04,Northern Ariz.,Weber St.,80.0,77.0,False,2025,3.0
2025-01-04,Oakland,Robert Morris,71.0,79.0,False,2025,-8.0
2025-01-04,Oklahoma St.,West Virginia,50.0,69.0,True,2025,-19.0
2025-01-04,Old Dominion,Southern Miss.,74.0,71.0,False,2025,3.0
2025-01-04,Sam Houston,UTEP,72.0,81.0,True,2025,-9.0
2025-01-04,Oregon St.,San Diego,81.0,54.0,False,2025,27.0
2025-01-04,Pittsburgh,Stanford,83.0,68.0,False,2025,15.0
2025-01-04,Portland,Saint Mary's (CA),58.0,81.0,False,2025,-23.0
2025-01-04,Portland St.,Sacramento St.,53.0,56.0,True,2025,-3.0
2025-01-04,Princeton,Kean,92.0,71.0,False,2025,21.0
2025-01-04,Purdue Fort Wayne,Youngstown St.,90.0,81.0,False,2025,9.0
2025-01-04,Radford,Winthrop,87.0,67.0,False,2025,20.0
2025-01-04,Pacific,Pepperdine,70.0,87.0,False,2025,-17.0
2025-01-04,Gonzaga,LMU (CA),96.0,68.0,True,2025,28.0
2025-01-04,CSUN,UC Davis,73.0,61.0,False,2025,12.0
2025-01-04,Georgia,Ole Miss,51.0,63.0,True,2025,-12.0
2025-01-04,California,Clemson,68.0,80.0,True,2025,-12.0
2025-01-04,Cal St. Fullerton,UC San Diego,51.0,90.0,False,2025,-39.0
2025-01-04,Cal Poly,Hawaii,55.0,68.0,True,2025,-13.0
2025-01-04,CSU Bakersfield,Long Beach St.,80.0,65.0,False,2025,15.0
2025-01-04,Butler,St. John's (NY),62.0,70.0,True,2025,-8.0
2025-01-04,Buffalo,Miami (OH),79.0,93.0,True,2025,-14.0
2025-01-04,Bryant,Maine,81.0,55.0,False,2025,26.0
2025-01-04,Bradley,Missouri St.,69.0,60.0,False,2025,9.0
2025-01-04,Boston College,Georgia Tech,64.0,85.0,True,2025,-21.0
2025-01-04,Boise St.,San Diego St.,68.0,76.0,False,2025,-8.0
2025-01-04,Binghamton,UMBC,87.0,82.0,False,2025,5.0
2025-01-04,Bethune-Cookman,Florida A&M,62.0,55.0,True,2025,7.0
2025-01-04,Belmont,UIC,92.0,87.0,False,2025,5.0
2025-01-04,Bellarmine,Central Ark.,65.0,71.0,True,2025,-6.0
2025-01-04,Baylor,Iowa St.,55.0,74.0,True,2025,-19.0
2025-01-04,Ball St.,Kent St.,75.0,67.0,True,2025,8.0
2025-01-04,BYU,Houston,55.0,86.0,True,2025,-31.0
2025-01-04,A&M-Corpus Christi,Southeastern La.,80.0,71.0,True,2025,9.0
2025-01-04,Abilene Christian,Utah Valley,53.0,64.0,True,2025,-11.0
2025-01-04,Air Force,Wyoming,65.0,70.0,False,2025,-5.0
2025-01-04,Alabama,Oklahoma,107.0,79.0,False,2025,28.0
2025-01-04,Alabama A&M,Ark.-Pine Bluff,89.0,79.0,False,2025,10.0
2025-01-04,Alabama St.,Mississippi Val.,84.0,55.0,False,2025,29.0
2025-01-04,California Baptist,Seattle U,61.0,59.0,False,2025,2.0
2025-01-04,Alcorn,Jackson St.,69.0,72.0,False,2025,-3.0
2025-01-04,Arizona,Cincinnati,72.0,67.0,True,2025,5.0
2025-01-04,Arizona St.,Colorado,81.0,61.0,False,2025,20.0
2025-01-04,Arkansas,Tennessee,52.0,76.0,True,2025,-24.0
2025-01-04,Arkansas St.,James Madison,62.0,67.0,True,2025,-5.0
2025-01-04,Auburn,Missouri,84.0,68.0,False,2025,16.0
2025-01-04,Austin Peay,Jacksonville,44.0,68.0,True,2025,-24.0
